"selection1_name","selection1_url","selection1_price"
"10"" 4PCS Teletubbies TINKY WINKY DIPSY LA LA PO Plush Toy child Soft Doll Gift","https://www.ebay.com/itm/10-4PCS-Teletubbies-TINKY-WINKY-DIPSY-LA-LA-PO-Plush-Toy-child-Soft-Doll-Gift/153437509795?_trkparms=ispr%3D1&hash=item23b99698a3:g:DXAAAOSwQDhbUb7i&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qUarbdHC3dY3ug1Tf9eU1LRfHD%2F%2F4eg2ggnztCqqR3J5%2BYGqAqZu6iyX8O35U%2Fuyl8Fv7PXeAsgXCL19185hOI9zqRIBgMJQRjfXQassfpZnWLP9CzF4adIFZU%2B0k5owf61%2FwldlnCTzf4MP70JsMZo4l2Yf8Qz10g84HaaiyGptmKzvp2mRvTakwOEsk7YsLRKsuRj3LrtSdcPvREvNiatVl7Kq2mjobxc%2F5C5dolr6zZUdzln27hq2T2k8MOdRi9HCgJ%2FYbthYSoE%2B8sR4CpTemcs8oO10Cz%2BnvmuWtdTsoYBrbYKGKn82V9sQN4rwAhvG226yDDwTIp2Ggpot%2B291ndB4NQJKe4NDMjHKBl35dRbu%2B3EEVjFdKcLXSLwOwb%2FsK4mOj4ZiYyd2WG9akFAfgrcw7%2FqbSjzqthR%2FogVypcJg1rGWoAhMoUGrRkPVqjfNBFnrfKtUc%2B6YqxMDwiV7negaHJtITQXi%2BtJx0E2mX3M5EkPU7FteMrxrPF2zHRq5p4Y2Otel9GrDtiXGFv5jBsirNoVApLUOqgO%2FWw2NNWCPMZNw3H9IZoxSL9PcEE%2BhzT8ee7VK4gb9QRWfqroMvjdCU9EBoOOpEGR%2Fdsn4EdixWWLKqMpQNC82duV79W0gsMsvM7ygd8y8QOIodFBaUyw6jhheKc8bMZfZoUUKjz%2BGa6EtJg4RCz6%2F87Bt%2FzX1xzZrqPqGen%2FFFs6D6UuQaSwfHIlpHbEB3YZSKXegw%3D%3D&checksum=153437509795a936bced3eee4358820dc051a812a97a&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qUarbdHC3dY3ug1Tf9eU1LRfHD%2F%2F4eg2ggnztCqqR3J5%2BYGqAqZu6iyX8O35U%2Fuyl8Fv7PXeAsgXCL19185hOI9zqRIBgMJQRjfXQassfpZnWLP9CzF4adIFZU%2B0k5owf61%2FwldlnCTzf4MP70JsMZo4l2Yf8Qz10g84HaaiyGptmKzvp2mRvTakwOEsk7YsLRKsuRj3LrtSdcPvREvNiatVl7Kq2mjobxc%2F5C5dolr6zZUdzln27hq2T2k8MOdRi9HCgJ%2FYbthYSoE%2B8sR4CpTemcs8oO10Cz%2BnvmuWtdTsoYBrbYKGKn82V9sQN4rwAhvG226yDDwTIp2Ggpot%2B291ndB4NQJKe4NDMjHKBl35dRbu%2B3EEVjFdKcLXSLwOwb%2FsK4mOj4ZiYyd2WG9akFAfgrcw7%2FqbSjzqthR%2FogVypcJg1rGWoAhMoUGrRkPVqjfNBFnrfKtUc%2B6YqxMDwiV7negaHJtITQXi%2BtJx0E2mX3M5EkPU7FteMrxrPF2zHRq5p4Y2Otel9GrDtiXGFv5jBsirNoVApLUOqgO%2FWw2NNWCPMZNw3H9IZoxSL9PcEE%2BhzT8ee7VK4gb9QRWfqroMvjdCU9EBoOOpEGR%2Fdsn4EdixWWLKqMpQNC82duV79W0gsMsvM7ygd8y8QOIodFBaUyw6jhheKc8bMZfZoUUKjz%2BGa6EtJg4RCz6%2F87Bt%2FzX1xzZrqPqGen%2FFFs6D6UuQaSwfHIlpHbEB3YZSKXegw%3D%3D&checksum=153437509795a936bced3eee4358820dc051a812a97a","$21.99"
"Vintage Teletubbies Yellow Talking Plush Toy 1998 Hasbro Playskool 16"" Lala","https://www.ebay.com/itm/Vintage-Teletubbies-Yellow-Talking-Plush-Toy-1998-Hasbro-Playskool-16-Lala/123938858923?hash=item1cdb54e7ab:g:~qAAAOSwRn9do7~U","$17.00"
"RARE 1998 TALKING Playskool TELETUBBIES YELLOW LALA 16"" Plush Doll WORKS GREAT","https://www.ebay.com/itm/RARE-1998-TALKING-Playskool-TELETUBBIES-YELLOW-LALA-16-Plush-Doll-WORKS-GREAT/323780432048?hash=item4b62d150b0:g:npEAAOSwA3dYjJbM","$20.00"
"1998 14"" YELLOW TELETUBBIE LAA LAA PLUSH RAGDOLL BY EDEN IN VERY GOOD CONDITION","https://www.ebay.com/itm/1998-14-YELLOW-TELETUBBIE-LAA-LAA-PLUSH-RAGDOLL-BY-EDEN-IN-VERY-GOOD-CONDITION/183702232565?hash=item2ac5819df5:g:Tk0AAOSwVDpccxFo","$14.99"
"Lot of 2 Teletubbies PO & LAA LAA Plush Works Sound Giggles","https://www.ebay.com/itm/Lot-of-2-Teletubbies-PO-LAA-LAA-Plush-Works-Sound-Giggles/264450063704?hash=item3d9273bd58:g:HcQAAOSwkcFbBvlm","$19.99"
"Red Po Teletubbies Talking Plush Stuffed Doll & 3 Small Teletubbie Cilp Plush","https://www.ebay.com/itm/Red-Po-Teletubbies-Talking-Plush-Stuffed-Doll-3-Small-Teletubbie-Cilp-Plush/123961363405?hash=item1cdcac4bcd:g:T5EAAOSwg~9cYdUV","$16.99"
"Vintage 1998 Playskool Teletubbies Plush Laa Laa Yellow Stuffed Toy 15” Works!","https://www.ebay.com/itm/Vintage-1998-Playskool-Teletubbies-Plush-Laa-Laa-Yellow-Stuffed-Toy-15-Works/401760348196?hash=item5d8ac86824:g:GCgAAOSwLzFcy6y8","$10.79"
"Vintage Teletubbies Yellow Singing Laa Laa Plush Toy 1998 Hasbro Playskool 16""","https://www.ebay.com/itm/Vintage-Teletubbies-Yellow-Singing-Laa-Laa-Plush-Toy-1998-Hasbro-Playskool-16/333288293261?hash=item4d9987c38d:g:EYIAAOSw-ZVdR4PD","$14.50"
"Teletubbies GREEN DIPSY CHARACTER 6"" Plush STUFFED ANIMAL Toy 1998 Adorable!!!","https://www.ebay.com/itm/Teletubbies-GREEN-DIPSY-CHARACTER-6-Plush-STUFFED-ANIMAL-Toy-1998-Adorable/133223101608?hash=item1f04b734a8:g:BnIAAOSwgaxcp~Lw","$5.30"
"1998 Hasbro Vintage Teletubbies Plush Laa-Laa 14 inch Freshly Laundered","https://www.ebay.com/itm/1998-Hasbro-Vintage-Teletubbies-Plush-Laa-Laa-14-inch-Freshly-Laundered/222781442741?hash=item33decf0ab5:g:MOQAAOSw~2BaTXaK","$9.95"
"Vintage Teletubbies Dipsy Plush Stuffed Doll Yellow 13"" PLAYSKOOL 1998 lights up","https://www.ebay.com/itm/Vintage-Teletubbies-Dipsy-Plush-Stuffed-Doll-Yellow-13-PLAYSKOOL-1998-lights-up/254360663925?hash=item3b3913b775:g:RY0AAOSw7oVdfpFQ","$22.00"
"Teletubbies 7” Lala beanbag plush toy","https://www.ebay.com/itm/Teletubbies-7-Lala-beanbag-plush-toy/274074649509?hash=item3fd01f43a5:g:ba0AAOSwUaVdi4XP","$3.99"
"Teletubbies 4"" Mini Plush Stuffed Yellow Laa Laa","https://www.ebay.com/itm/Teletubbies-4-Mini-Plush-Stuffed-Yellow-Laa-Laa/162971557043?hash=item25f1dc9cb3:g:9-wAAOSwnCxavYQ0","$10.00"
"Teletubbies Talking PO 14"" Plush Red Playskool Doll Potty Mouth Vtg 1998 Recall","https://www.ebay.com/itm/Teletubbies-Talking-PO-14-Plush-Red-Playskool-Doll-Potty-Mouth-Vtg-1998-Recall/183997605261?epid=23012381922&hash=item2ad71ca58d:g:2nQAAOSw8e5c60iN","$16.00"
"Teletubbies VINTAGE Toddler Bed Blanket Blankie & Two Plush Teletubbies NWT","https://www.ebay.com/itm/Teletubbies-VINTAGE-Toddler-Bed-Blanket-Blankie-Two-Plush-Teletubbies-NWT/264304355794?hash=item3d89c469d2:g:qNAAAOSwjXNait2j","$45.00"
"VTG 1998 Original TELETUBBIES EDEN DIPSY Flocked Velvet Face Soft Plush Toy 8""","https://www.ebay.com/itm/VTG-1998-Original-TELETUBBIES-EDEN-DIPSY-Flocked-Velvet-Face-Soft-Plush-Toy-8/123959802673?epid=1100769664&hash=item1cdc947b31:g:NJ4AAOSw7OdcL9Hw","$14.98"
"VINTAGE 1998 Teletubbie Talking Laa Laa Plush Toy Playskool Hasbro Yellow 16""","https://www.ebay.com/itm/VINTAGE-1998-Teletubbie-Talking-Laa-Laa-Plush-Toy-Playskool-Hasbro-Yellow-16/283469326158?hash=item420016a74e:g:Y0QAAOSwdJ9aM-2v","$19.99"
"Teletubbies Bean Toys from Golden Bear Ragdoll Prod 1998 Talking Laa Laa 16""","https://www.ebay.com/itm/Teletubbies-Bean-Toys-from-Golden-Bear-Ragdoll-Prod-1998-Talking-Laa-Laa-16/361985261273?_trkparms=ispr%3D1&hash=item544800bed9:g:p0sAAOSwBUVZwowS&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVApy29wrfXJRFllFkCjJEhSNsnEo%2FfVd2ifzRAMEGq42rIy5GDlOMNrzbfCYbISw%2FFs%2FDBnRu8jLE%2FW8IU5QZPBeKFzg2VhqqiBFKzaNe6zSr1IBp2BUHtSdMoRKVL7yHJUfqLAYj90DHTlbZyqpnLFTiFPhTUjNVeaDltevBhEOhDuoYmR7LqjsCAJhKFEzL6gloOCcunzKM%2BOa5Gkg78Hl5to0uNKniqbQq0npDj6KaG3026VgZRe%2F0blsTdH6E3vYvhoZ2AwQ9IX9QoNqA1ovmXbr%2Fxgh6yhELXSwxmdfg3Rf0W6jIH5p7WBQKukn5dLEmcG%2FtylgybCJCYM4wIfP%2FMOST8t8cO%2F7RuV5rgE%2BoJV6YZYRp2TOLVp8MG9L3IB8Vzjwlu9fql95hv4oVJhHq%2F8Bi%2BHrT4aIeRErSKg%2BDPHCVhM7l6%2BRLbZsAcJ4PDockMIJGOUtEQls8kA2r3ARGJb1bX8UMF415PY1ZW0i%2FX9oQ1VslPjQVw9hkfixxG9ikh8RrVMe7L9rAq2wZCZ8I6rFmQ%2FBmR6ESViARSw1LHhC6EvAHHt4QXxK61Nz7FURMvU%2F%2B6DlgUike5ybYWkyFdfPMtHIfsYM5Kp9GwCodIU5wl9t4oBRl%2FRpLxjCOLUrh6DYXMksjVIdKv6e2zIKgF74zyuEa0riAX4e1v8iNNvECJUFxwatJFBF4FoOzMAAQZ8VGG6h2hmpq%2F1%2F68dqPNOiRKZSL4XQhAiK5G%2BA%3D%3D&checksum=361985261273a936bced3eee4358820dc051a812a97a&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVApy29wrfXJRFllFkCjJEhSNsnEo%2FfVd2ifzRAMEGq42rIy5GDlOMNrzbfCYbISw%2FFs%2FDBnRu8jLE%2FW8IU5QZPBeKFzg2VhqqiBFKzaNe6zSr1IBp2BUHtSdMoRKVL7yHJUfqLAYj90DHTlbZyqpnLFTiFPhTUjNVeaDltevBhEOhDuoYmR7LqjsCAJhKFEzL6gloOCcunzKM%2BOa5Gkg78Hl5to0uNKniqbQq0npDj6KaG3026VgZRe%2F0blsTdH6E3vYvhoZ2AwQ9IX9QoNqA1ovmXbr%2Fxgh6yhELXSwxmdfg3Rf0W6jIH5p7WBQKukn5dLEmcG%2FtylgybCJCYM4wIfP%2FMOST8t8cO%2F7RuV5rgE%2BoJV6YZYRp2TOLVp8MG9L3IB8Vzjwlu9fql95hv4oVJhHq%2F8Bi%2BHrT4aIeRErSKg%2BDPHCVhM7l6%2BRLbZsAcJ4PDockMIJGOUtEQls8kA2r3ARGJb1bX8UMF415PY1ZW0i%2FX9oQ1VslPjQVw9hkfixxG9ikh8RrVMe7L9rAq2wZCZ8I6rFmQ%2FBmR6ESViARSw1LHhC6EvAHHt4QXxK61Nz7FURMvU%2F%2B6DlgUike5ybYWkyFdfPMtHIfsYM5Kp9GwCodIU5wl9t4oBRl%2FRpLxjCOLUrh6DYXMksjVIdKv6e2zIKgF74zyuEa0riAX4e1v8iNNvECJUFxwatJFBF4FoOzMAAQZ8VGG6h2hmpq%2F1%2F68dqPNOiRKZSL4XQhAiK5G%2BA%3D%3D&checksum=361985261273a936bced3eee4358820dc051a812a97a","$15.19"
"Teletubbies Bean Toys from Golden Bear Ragdoll Prod 1998 Talking Laa-Laa 16""","https://www.ebay.com/itm/Teletubbies-Bean-Toys-from-Golden-Bear-Ragdoll-Prod-1998-Talking-Laa-Laa-16/361985261850?_trkparms=ispr%3D1&hash=item544800c11a:g:WokAAOSwrhBZIFSo&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXy0HyYi6lDZixitki3OGZlI0%2BhY27eAx1t4WRzCb52TurKYhcY%2B5gc6MhVw7n8%2FD12IebIVfljPPvSmk1%2FKRQmaevfRqx6RxnD4ZLL6SeST6HG6JHfd7AN5E4Uds4zZWm6kDWL8GEa2S77kf5zTC%2Be6GfiFdwHUEhRrNxD8KxmWwrBvFs2AqpFh0Oj1FP%2BwCA9ATVOb0PuRH2FBqfVzXlDLKA38eo5TLYw7p3d%2F4AXfBVcwcJ1i5C2fFpPd1ZBW8c96WGgJHn5LZ0y2aZkOzQkwOWVi9s9AlV860CEKX0tHULH%2FCfMtB%2FJ4qTQNPdfaKq5qpI1WjVBMUtmvDK3ui5Ubo5KiPJSAo5zx6uw%2FC0MiSXxekUC1Naf52NxVtk82j%2BDBs4XR4ymexg9mgdQ3jY03z0omYkRJb9Bsl79VZ2iTtRIUbhecKP30xAzP0zzTKClC80xFTm1rF63nULHuEgkr9CVOW805N7whckdD1cdLyatyS47gMMAqTk7Ocj%2BpFrA8ibFcx2tZYAWrSL6OXBnx1kQWvOJTqv51SrX%2Ff49EYr9DgGis1pOT1lu8lXM%2FRPypAUntNzQauNMlR2epYmEX4cSdPVvG%2FDVUGZ%2FRwS8E%2BhXUnZ7Hxehacy%2BqIAsvl55M0LjOIy8t%2BShUygw72RqPFpWa3nyf8a7uYDC5ooDoncDtnmpDBphPEoqH7UzN3LgsZ2Mv2vFTGe9ip4L1gjCW2n%2BWUOFb6RUQDjataPyDQ%3D%3D&checksum=361985261850a936bced3eee4358820dc051a812a97a&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXy0HyYi6lDZixitki3OGZlI0%2BhY27eAx1t4WRzCb52TurKYhcY%2B5gc6MhVw7n8%2FD12IebIVfljPPvSmk1%2FKRQmaevfRqx6RxnD4ZLL6SeST6HG6JHfd7AN5E4Uds4zZWm6kDWL8GEa2S77kf5zTC%2Be6GfiFdwHUEhRrNxD8KxmWwrBvFs2AqpFh0Oj1FP%2BwCA9ATVOb0PuRH2FBqfVzXlDLKA38eo5TLYw7p3d%2F4AXfBVcwcJ1i5C2fFpPd1ZBW8c96WGgJHn5LZ0y2aZkOzQkwOWVi9s9AlV860CEKX0tHULH%2FCfMtB%2FJ4qTQNPdfaKq5qpI1WjVBMUtmvDK3ui5Ubo5KiPJSAo5zx6uw%2FC0MiSXxekUC1Naf52NxVtk82j%2BDBs4XR4ymexg9mgdQ3jY03z0omYkRJb9Bsl79VZ2iTtRIUbhecKP30xAzP0zzTKClC80xFTm1rF63nULHuEgkr9CVOW805N7whckdD1cdLyatyS47gMMAqTk7Ocj%2BpFrA8ibFcx2tZYAWrSL6OXBnx1kQWvOJTqv51SrX%2Ff49EYr9DgGis1pOT1lu8lXM%2FRPypAUntNzQauNMlR2epYmEX4cSdPVvG%2FDVUGZ%2FRwS8E%2BhXUnZ7Hxehacy%2BqIAsvl55M0LjOIy8t%2BShUygw72RqPFpWa3nyf8a7uYDC5ooDoncDtnmpDBphPEoqH7UzN3LgsZ2Mv2vFTGe9ip4L1gjCW2n%2BWUOFb6RUQDjataPyDQ%3D%3D&checksum=361985261850a936bced3eee4358820dc051a812a97a","$15.19"
"Teletubbies 16"" Talking Laugh & Giggle LAA LAA Yellow Plush Doll","https://www.ebay.com/itm/Teletubbies-16-Talking-Laugh-Giggle-LAA-LAA-Yellow-Plush-Doll/123720059823?hash=item1cce4a4baf:g:Uq8AAOSwZPNco--2","$19.99"
"Teletubbies Toys 7"" Plush 1990s","https://www.ebay.com/itm/Teletubbies-Toys-7-Plush-1990s/113842512255?hash=item1a818ae17f:g:jhIAAOSw51tdRqC-","$45.00"
"Teletubbies Green Dipsy w/ rattle 2004","https://www.ebay.com/itm/Teletubbies-Green-Dipsy-w-rattle-2004/274072925645?hash=item3fd004f5cd:g:ydcAAOSw2ohduEX~","$24.99"
"Burger King Teletubbies 1999 La La Yellow Finger Puppet Clip on Backpack Plush","https://www.ebay.com/itm/Burger-King-Teletubbies-1999-La-La-Yellow-Finger-Puppet-Clip-on-Backpack-Plush/254404465842?hash=item3b3bb014b2:g:ytYAAOSwWkhcxO8v","$2.99"
"Teletubbies Yellow Laa Laa Plush Keychain Toy Doll 4"" Itsy Bitsy BACKPACK CLIP","https://www.ebay.com/itm/Teletubbies-Yellow-Laa-Laa-Plush-Keychain-Toy-Doll-4-Itsy-Bitsy-BACKPACK-CLIP/371737038301?hash=item568d410ddd:g:t3AAAOSwNRdX2ZbQ","$7.60"
"Vintage 1998 Playskool Teletubbies Plush Laa Laa Yellow Stuffed Toy 15” Works!","https://www.ebay.com/itm/Vintage-1998-Playskool-Teletubbies-Plush-Laa-Laa-Yellow-Stuffed-Toy-15-Works/401760348196?hash=item5d8ac86824:g:GCgAAOSwLzFcy6y8","$10.79"
"LOT 2 (1998) Playskool TELETUBBIES TALKING 17"" Plush PO & DIPSY SET","https://www.ebay.com/itm/LOT-2-1998-Playskool-TELETUBBIES-TALKING-17-Plush-PO-DIPSY-SET/123959802685?hash=item1cdc947b3d:g:6gcAAOSwkHxcL85E","$59.98"
"Talking PO Teletubbies 13"" Plush Doll 2002 Toys R Us Red Stuffed Toy","https://www.ebay.com/itm/Talking-PO-Teletubbies-13-Plush-Doll-2002-Toys-R-Us-Red-Stuffed-Toy/254175155685?hash=item3b2e0515e5:g:bl4AAOSw3h1ZT1bB","$15.95"
"Kids Lot of 5 Plush Battery Operated Toys Teletubby Tigger Minnie Mouse Animals","https://www.ebay.com/itm/Kids-Lot-of-5-Plush-Battery-Operated-Toys-Teletubby-Tigger-Minnie-Mouse-Animals/333318675683?hash=item4d9b575ce3:g:iu0AAOSwsrBcu8rR","$9.99"
"Teletubbies Talking Dipsy and A Plush Dipsy","https://www.ebay.com/itm/Teletubbies-Talking-Dipsy-and-A-Plush-Dipsy/372629523177?hash=item56c2734ae9:g:Nn0AAOSw4ylcjcHH","$20.00"
"Vintage 1998 Playskool Large Teletubbies Plush Set Lot of 4 Eden *RARE*","https://www.ebay.com/itm/Vintage-1998-Playskool-Large-Teletubbies-Plush-Set-Lot-of-4-Eden-RARE/183786883156?hash=item2aca8d4854:g:p5sAAOSwnXhcwLz~","$89.99"
"16"" Talking Po Teletubbie Plush Toy By Hasbro 1998 Works & Nice Condition","https://www.ebay.com/itm/16-Talking-Po-Teletubbie-Plush-Toy-By-Hasbro-1998-Works-Nice-Condition/351521804308?hash=item51d8551014:g:azoAAOSwQPlV~u4k","$24.99"
"(6174) Teletubbies 15” Plush Walking, Talking, Lights - Works!!","https://www.ebay.com/itm/6174-Teletubbies-15-Plush-Walking-Talking-Lights-Works/223480416157?hash=item340878879d:g:ddEAAOSw9apcK6wi","$29.99"
"17"" Plush Green Silly Sounds Dipsy Teletubbies Toys R Us Ragdoll Geoffrey 2002","https://www.ebay.com/itm/17-Plush-Green-Silly-Sounds-Dipsy-Teletubbies-Toys-R-Us-Ragdoll-Geoffrey-2002/254406686659?hash=item3b3bd1f7c3:g:OboAAOSwQIZdGpxY","$24.00"
"Teletubbies Bean Toys from Golden Bear Ragdoll Prod 1998 Talking Laa-Laa 16""","https://www.ebay.com/itm/Teletubbies-Bean-Toys-from-Golden-Bear-Ragdoll-Prod-1998-Talking-Laa-Laa-16/361985261850?_trkparms=ispr%3D1&hash=item544800c11a:g:WokAAOSwrhBZIFSo&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXy0HyYi6lDZixitki3OGZlI0%2BhY27eAx1t4WRzCb52TurKYhcY%2B5gc6MhVw7n8%2FD12IebIVfljPPvSmk1%2FKRQmaevfRqx6RxnD4ZLL6SeST6HG6JHfd7AN5E4Uds4zZWm6kDWL8GEa2S77kf5zTC%2Be6GfiFdwHUEhRrNxD8KxmWwrBvFs2AqpFh0Oj1FP%2BwCA9ATVOb0PuRH2FBqfVzXlDLKA38eo5TLYw7p3d%2F4AXfBVcwcJ1i5C2fFpPd1ZBW8c96WGgJHn5LZ0y2aZkOzQkvXqWXBz7y48%2BZwM9RWPyBLgbWhWsU46Zp7wUF%2F3CxL8HYf8XHE0xiZoQkWFtO4pUSVadjGcFyMX4pxbOo9CT6ZMCbbTZ7edUrSOeLnsi02mC1c%2F9X%2BsdN0CyiYj3KyUkGr6K0JaOlFjBeTbzHfM7D85ybgV9xXShxl9QxaOXegfys7ziO7Rq12EcaQYMX6fj1jxf3gVrccvM3JXXerEeGeYakKo%2BIwkwor5UoT6hf8K2mE0R5a5mvq%2BU3bBOwOztP9fs%2BME6CG%2BWqp%2Birw3vEg%2FxRe2oh7E6G5xYkZB55wt6GlBBmMZ2gTIvQvV50VwOsjFRuXXFigfsGCiEY9BptA3DCrfTHDDtmX4TDqCi6bC8hzGKt%2BUZcy5Bpe0GIhSlseWw8PWjdBhLRRn6MVqk2oQlBq1xk%2FTD9S8G5nccHren2P0ibUWyU6VcMr%2BqAVx8iMimC6YgkrkAN6kZwky5BQ%3D%3D&checksum=36198526185003b88ea7af2146bc82f37274c6454d5b&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXy0HyYi6lDZixitki3OGZlI0%2BhY27eAx1t4WRzCb52TurKYhcY%2B5gc6MhVw7n8%2FD12IebIVfljPPvSmk1%2FKRQmaevfRqx6RxnD4ZLL6SeST6HG6JHfd7AN5E4Uds4zZWm6kDWL8GEa2S77kf5zTC%2Be6GfiFdwHUEhRrNxD8KxmWwrBvFs2AqpFh0Oj1FP%2BwCA9ATVOb0PuRH2FBqfVzXlDLKA38eo5TLYw7p3d%2F4AXfBVcwcJ1i5C2fFpPd1ZBW8c96WGgJHn5LZ0y2aZkOzQkvXqWXBz7y48%2BZwM9RWPyBLgbWhWsU46Zp7wUF%2F3CxL8HYf8XHE0xiZoQkWFtO4pUSVadjGcFyMX4pxbOo9CT6ZMCbbTZ7edUrSOeLnsi02mC1c%2F9X%2BsdN0CyiYj3KyUkGr6K0JaOlFjBeTbzHfM7D85ybgV9xXShxl9QxaOXegfys7ziO7Rq12EcaQYMX6fj1jxf3gVrccvM3JXXerEeGeYakKo%2BIwkwor5UoT6hf8K2mE0R5a5mvq%2BU3bBOwOztP9fs%2BME6CG%2BWqp%2Birw3vEg%2FxRe2oh7E6G5xYkZB55wt6GlBBmMZ2gTIvQvV50VwOsjFRuXXFigfsGCiEY9BptA3DCrfTHDDtmX4TDqCi6bC8hzGKt%2BUZcy5Bpe0GIhSlseWw8PWjdBhLRRn6MVqk2oQlBq1xk%2FTD9S8G5nccHren2P0ibUWyU6VcMr%2BqAVx8iMimC6YgkrkAN6kZwky5BQ%3D%3D&checksum=36198526185003b88ea7af2146bc82f37274c6454d5b","$15.19"
"Cute Cartoon Teletubbies Po Tinky Winky Laa Dipsy Soft Doll Stuffed Plush Toy","https://www.ebay.com/itm/Cute-Cartoon-Teletubbies-Po-Tinky-Winky-Laa-Dipsy-Soft-Doll-Stuffed-Plush-Toy/233369456346?_trkparms=ispr%3D1&hash=item3655e74eda:m:m63tqnyrPe2S_Sa5v8GeSPA&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWWaQ8%2BpKmZmfsvI%2Fh3EjO9leBavelibg9TM9qZ9BbkERi9ilZqpr4WUmG0JCyD6Il%2FHMKpBfU%2Fsabli0t%2B1HDmsegB4d1hUs1yjRzQ2aOf%2BLPgcW7yAKSEwkvk8oTBI9KKspy0PmEbRz6iJyKcjrseMdhQAQTzR4Pk1nFw3mrdCQtrfg8QlLTK1OHtGx1DKX7dsC4sgZdB6UnKWK0DJG%2FcU9nBO8K2xeYJE3Np%2Ftri22gvW8dRzPK3bwVq8tA8uwoQiTrqIIAl4AzDDJyJ%2BkTTpn1gZLMlbOsszhyqGqW2nWmAvVkTgwhRIJt2NOi4i%2FPMayFIHg%2Byk83%2B7dzIWFCA3oIK8Af0rRcmH63nNgaxUvBLIl%2BgS7wsFldal%2BMLRQ2%2FyI9C%2FT9jhSuUrrb1f9ae6A1mU%2F3GLy9Dh0b7ROebfAyQGGgM5ByY%2FEheOuzP0O%2B73MJNasMrmGm4EphWzUaVUDyjolb7JPq10fypMbNQ%2FjqVeVuLqlDQ%2FfZ8hrD3AA9TrqZfQWM0boJxIiyGzafzXp33bpV2RnlS2JDG6HOAcdv%2BFX6hexVW8WTeT0ZoOueMkqmtY13V4IZ1ZxwBl5K1RoA0TKOtXs9YHpg4%2FJDpfF%2BiKcGA7x9oP6a2rGvvJaZvkOQXUX%2BW1ywIzw9XOy04SfU4M%2FVwiCocVwZn0NqSguuDayDCoW7NGgUOM7lbZVUOjfBwp7PS0Zj1wABtm3SWTx1NgcYpTJpI7BnwLlkTUg%3D%3D&checksum=23336945634603b88ea7af2146bc82f37274c6454d5b&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWWaQ8%2BpKmZmfsvI%2Fh3EjO9leBavelibg9TM9qZ9BbkERi9ilZqpr4WUmG0JCyD6Il%2FHMKpBfU%2Fsabli0t%2B1HDmsegB4d1hUs1yjRzQ2aOf%2BLPgcW7yAKSEwkvk8oTBI9KKspy0PmEbRz6iJyKcjrseMdhQAQTzR4Pk1nFw3mrdCQtrfg8QlLTK1OHtGx1DKX7dsC4sgZdB6UnKWK0DJG%2FcU9nBO8K2xeYJE3Np%2Ftri22gvW8dRzPK3bwVq8tA8uwoQiTrqIIAl4AzDDJyJ%2BkTTpn1gZLMlbOsszhyqGqW2nWmAvVkTgwhRIJt2NOi4i%2FPMayFIHg%2Byk83%2B7dzIWFCA3oIK8Af0rRcmH63nNgaxUvBLIl%2BgS7wsFldal%2BMLRQ2%2FyI9C%2FT9jhSuUrrb1f9ae6A1mU%2F3GLy9Dh0b7ROebfAyQGGgM5ByY%2FEheOuzP0O%2B73MJNasMrmGm4EphWzUaVUDyjolb7JPq10fypMbNQ%2FjqVeVuLqlDQ%2FfZ8hrD3AA9TrqZfQWM0boJxIiyGzafzXp33bpV2RnlS2JDG6HOAcdv%2BFX6hexVW8WTeT0ZoOueMkqmtY13V4IZ1ZxwBl5K1RoA0TKOtXs9YHpg4%2FJDpfF%2BiKcGA7x9oP6a2rGvvJaZvkOQXUX%2BW1ywIzw9XOy04SfU4M%2FVwiCocVwZn0NqSguuDayDCoW7NGgUOM7lbZVUOjfBwp7PS0Zj1wABtm3SWTx1NgcYpTJpI7BnwLlkTUg%3D%3D&checksum=23336945634603b88ea7af2146bc82f37274c6454d5b","$8.99 to $102.99"
"Teletubbies Dipsy 1998","https://www.ebay.com/itm/Teletubbies-Dipsy-1998/153696633469?epid=1100769664&hash=item23c908827d:g:EX0AAOSw6kxXIMKr","$12.00"
"1998 VINTAGE YELLOW TELETUBBIE 14"" Plush LaLa","https://www.ebay.com/itm/1998-VINTAGE-YELLOW-TELETUBBIE-14-Plush-LaLa/183943086184?hash=item2ad3dcc068:g:r4gAAOSwJIxdcpk3","$10.00"
"Teletubbies Po Talking Plush ~15""","https://www.ebay.com/itm/Teletubbies-Po-Talking-Plush-15/233033559010?hash=item3641e1ebe2:g:J-kAAOSwe~lcB1cQ","$15.95"
